ident,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,iata_code,local_code
JY14,Halka Heliport,40.22079849,-74.39170074,150,US,Freehold,,JY14
JY15,Herman Heliport,39.89149857,-74.81130219,50,US,Medford,,JY15
JY16,Merrill Creek Reservoir Heliport,40.74000168,-75.09059906,938,US,Phillipsburg,,JY16
JY17,Woodcrest Farms Airstrip,39.47219849,-75.27749634,90,US,Shiloh,,JY17
JY18,Warren Hopely Heliport,39.92829895,-74.7621994,22,US,Vincentown,,JY18
JY19,Commerce Bank Heliport,39.97330093,-74.18219757,70,US,Toms River,,JY19
JY20,"Bower, Schman & Welch Heliport",40.77080154,-74.98110199,560,US,Washington,,JY20
JY21,New Jersey Turnpike Heliport,40.31650162,-74.49009705,124,US,Jamesburg,,JY21
JY22,Hackettstown Hospital Heliport,40.86180115,-74.81490326,607,US,Hackettstown,,JY22
JY23,Transco Station Sosh Heliport,40.52199936,-74.73179626,198,US,Centerville,,JY23
JY24,Weiss Farm Airport,40.92369843,-74.87039948,532,US,Allamuchy,,JY24
JY25,Liberty Cross Landing Heliport,40.72320175,-74.68789673,380,US,Gladstone,,JY25
JY26,Bridgeton Heliport,39.41400146,-75.81629944,80,US,Bridgeton,,JY26
JY27,White Willow Heliport,40.92819977,-74.84400177,552,US,Great Meadows,,JY27
JY28,Atlantic City Medical Center Heliport,39.47919846,-74.53970337,63,US,Pomona,,JY28
JY29,Westwood Heliport,40.98419952,-74.01609802,47,US,Westwood,,JY29
JY30,Breezy Acres Farm Heliport,39.72859955,-74.83660126,142,US,Waterford,,JY30
JY31,Wide Sky Airpark,39.44680023,-75.3132019,100,US,Bridgeton,,JY31
JY32,Bayside State Prison Heliport,39.24126938,-74.95133758,17,US,Leesburg,,JY32
JY33,Harmony Balloonport,40.73949814,-75.13800049,500,US,Phillipsburg,,JY33
JY34,At&T Bedminster Heliport,40.66669846,-74.63330078,175,US,Bedminster,,JY34
JY35,Allen's Seaplane Base,40.03350067,-74.05789948,,US,Brick,,JY35
JY36,Mianecki Heliport,41.0367012,-74.84719849,626,US,Newton,,JY36
JY37,Monk Heliport,40.57500076,-75.07499695,490,US,Milford,,JY37
JY38,Edison Heliport,40.51720047,-74.34559631,72,US,Edison,,JY38
JY39,Rainbow'S End Airport,39.661111,-75.465278,11,US,Salem,,JY39
JY40,Hess Plaza Heliport,40.54719925,-74.29599762,90,US,Woodbridge,,JY40
JY42,Mabel's Balloonport,40.46829987,-75.02380371,460,US,Frenchtown,,JY42
JY43,Hill Top Airport,41.08322144,-74.33855438,921,US,West Milford,,JY43
K00,Hall Airport,32.51369858,-96.23690033,440,US,Kaufman,,K00
K00C,Animas Air Park,37.20320129,-107.8690033,6684,US,Durango,AMK,00C
K00F,Broadus Airport,45.47249985,-105.4540024,3280,US,Broadus,BDX,00F
K00M,Thigpen Field,31.9538002,-89.23449707,351,US,Bay Springs,,00M
K00R,Livingston Municipal Airport,30.68589973,-95.01789856,151,US,Livingston,,00R
K00V,Meadow Lake Airport,38.94580078,-104.5699997,6874,US,Colorado Springs,,FLY
K01,Farington Field,40.38750076,-95.78919983,932,US,Auburn,,K01
K01G,Perry-Warsaw Airport,42.74129868,-78.05210114,1559,US,Perry,,01G
K01M,Tishomingo County Airport,34.49169922,-88.20110321,578,US,Belmont,,01M
K02A,Chilton County Airport / Gragg-Wade Field,32.8504982,-86.61139679,585,US,Clanton,,02A
K02C,Capitol Airport,43.09022222,-88.17816028,850,US,Brookfield,,02C
K02G,Columbiana County Airport,40.6733017,-80.6414032,1160,US,East Liverpool,,02G
K03,Long Lake:Sagamore Spb & Marina Seaplane Base,43.968951,-74.428773,1629,US,Long Lake,,K03
K03B,Mansfield Municipal Airport,37.12779999,-92.6210022,1500,US,Mansfield,,03B
K03D,Memphis Memorial Airport,40.44729996,-92.22699738,813,US,Memphis,,03D
K04A,Frank Sikes Airport,31.73629951,-86.26249695,300,US,Luverne,,04A
K04G,Lansdowne Airport,41.13050079,-80.61959839,1044,US,Youngstown,,04G
K04M,Calhoun County Airport,33.93009949,-89.34279633,383,US,Pittsboro,,04M
K04Y,Hawley Municipal Airport,46.88380051,-96.35030365,1208,US,Hawley,,04Y
K05C,Griffith-Merrillville Airport,41.51979828,-87.39949799,634,US,Griffith,,05C
K05D,New Town Municipal Airport,47.96699905,-102.4779968,1925,US,New Town,,05D
K05U,Eureka Airport,39.60419846,-116.0049973,5954,US,Eureka,EUE,05U
K06A,Moton Field Municipal Airport,32.46049881,-85.68000031,264,US,Tuskegee,,06A
K06C,Schaumburg Regional Airport,41.98929977,-88.10119629,801,US,Chicago/Schaumburg,,06C
K06D,Rolla Municipal Airport,48.88430023,-99.62090302,1823,US,Rolla,,06D
K06M,Eupora Airport,33.5345993,-89.31259918,450,US,Eupora,,06M
K06U,Jackpot Airport/Hayden Field,41.97600174,-114.6579971,5213,US,Jackpot,KPT,06U
K07,Rolla Downtown Airport,37.93569946,-91.81349945,987,US,Rolla,RLA,K07
K07A,Franklin Field,32.16680145,-85.80970001,300,US,Union Springs,,07A
K07F,Gladewater Municipal Airport,32.52880096,-94.97170258,296,US,Gladewater,,07F
K07R,Bishop Municipal Airport,27.61030006,-97.75189972,55,US,Bishop,,07R
K07V,Cuchara Valley At La Veta Airport,37.5237999,-105.0090027,7153,US,La Veta,,07V
K08,Holly Airport,38.03329849,-102.1169968,3390,US,Holly,,K08
K08A,Wetumpka Municipal Airport,32.52939987,-86.32820129,197,US,Wetumpka,,08A
K08C,Riverview Airport,42.93590164,-85.80500031,603,US,Jenison,,08C
K08D,Stanley Municipal Airport,48.30080032,-102.4059982,2245,US,Stanley,,08D
K08K,Harvard State Airport,40.65140152,-98.07980347,1815,US,Harvard,,08K
K08M,Carthage-Leake County Airport,32.76119995,-89.53009796,454,US,Carthage,,08M
K09A,Butler-Choctaw County Airport,32.11930084,-88.12750244,134,US,Butler,,09A
K09J,Jekyll Island Airport,31.07449913,-81.42780304,11,US,Jekyll Island,,09J
K09K,Sargent Municipal Airport,41.63700104,-99.3404007,2313,US,Sargent,,09K
K09M,Charleston Municipal Airport,33.99150085,-90.07810211,175,US,Charleston,,09M
K09R,Tyler County Airport,30.77519989,-94.45850372,388,US,Woodville,,09R
K0A2,Hester Memorial Airport,34.0904007,-82.56790161,517,US,Calhoun Falls,,0A2
K0A3,Smithville Municipal Airport,35.98529816,-85.80930328,1084,US,Smithville,,0A3
K0A4,Johnson City Stolport Airport,36.36370087,-82.30899811,1550,US,Johnson City,,0A4
K0A7,Hendersonville Airport,35.30759811,-82.43319702,2084,US,Hendersonville,,0A7
K0A8,Bibb County Airport,32.9367981,-87.08889771,251,US,Centreville,,0A8
K0A9,Elizabethton Municipal Airport,36.37120056,-82.1733017,1593,US,Elizabethton,,0A9
K0B1,Bethel Regional Airport,44.42520142,-70.80989838,654,US,Bethel,,0B1
K0B4,Hartington Municipal Airport,42.60359955,-97.25260162,1387,US,Hartington,,0B4
K0B5,Turners Falls Airport,42.59140015,-72.52279663,356,US,Montague,,0B5
K0B8,Elizabeth Field,41.25130081,-72.03160095,9,US,Fishers Island,FID,0B8
K0C0,Dacy Airport,42.40250015,-88.63240051,913,US,Harvard,,0C0
K0C4,Pender Municipal Airport,42.11389923,-96.72889709,1345,US,Pender,,0C4
K0D8,Gettysburg Municipal Airport,44.98669815,-99.95279694,2062,US,Gettysburg,,0D8
K0E0,Moriarty Airport,34.98559952,-106.0090027,6199,US,Moriarty,,0.00E+00
K0E8,Crownpoint Airport,35.71770096,-108.2020035,6696,US,Crownpoint,,0.00E+00
K0F2,Bowie Municipal Airport,33.60169983,-97.77559662,1101,US,Bowie,,0F2
K0F4,Loup City Municipal Airport,41.29029846,-98.99060059,2071,US,Loup City,,0F4
K0F7,Fountainhead Lodge Airpark,35.38869858,-95.59999847,670,US,Eufaula,,0F7
K0F9,Tishomingo Airpark,34.19850159,-96.67449951,647,US,Tishomingo,,0F9
K0G3,Tecumseh Municipal Airport,40.3993988,-96.17140198,1306,US,Tecumseh,,0G3
K0G6,Williams County Airport,41.4673996,-84.50659943,730,US,Bryan,,0G6
K0G7,Finger Lakes Regional Airport,42.88359833,-76.78109741,492,US,Seneca Falls,,0G7
K0H1,Trego Wakeeney Airport,39.00450134,-99.89289856,2435,US,Wakeeney,,0H1
K0I8,Cynthiana-Harrison County Airport,38.36619949,-84.28330231,721,US,Cynthiana,,0I8
K0J4,Florala Municipal Airport,31.04249954,-86.31159973,314,US,Florala,,0J4
K0J6,Headland Municipal Airport,31.36429977,-85.3117981,359,US,Headland,,0J6
K0J9,Flying V Airport,40.86780167,-97.35420227,1585,US,Utica,,0J9
K0K7,Humboldt Municipal Airport,42.73609924,-94.24520111,1093,US,Humboldt,HUD,0K7
K0L7,Jean Airport,35.7682991,-115.3300018,2832,US,Jean,,0L7
K0L9,Echo Bay Airport,36.31110001,-114.4639969,1535,US,Overton,,0L9
K0M0,Billy Free Municipal Airport,33.88479996,-91.53450012,163,US,Dumas,,0M0
K0M1,Scott Field,35.63779831,-88.12799835,520,US,Parsons,,0M1
K0M2,Reelfoot Lake Airport,36.47529984,-89.34619904,289,US,Tiptonville,,0M2
K0M3,John A Baker Field,35.54600143,-87.59729767,972,US,Hohenwald,,0M3
K0M4,Benton County Airport,36.01110077,-88.12329865,468,US,Camden,,0M4
K0M5,Humphreys County Airport,36.11660004,-87.73819733,756,US,Waverly,,0M5
K0M8,Byerley Airport,32.82590103,-91.18769836,106,US,Lake Providence,,0M8
K0M9,Delhi Municipal Airport,32.41070175,-91.498703,91,US,Delhi,,0M9
K0O2,Baker Airport,35.28549957,-116.0830002,922,US,Baker,,0O2
K0Q5,Shelter Cove Airport,40.02759933,-124.072998,69,US,Shelter Cove,,0Q5
K0R0,Columbia-Marion County Airport,31.29700089,-89.81279755,265,US,Columbia,,0R0
K0R1,Atmore Municipal Airport,31.01619911,-87.44680023,287,US,Atmore,,0R1
K0R3,Abbeville Chris Crusta Memorial Airport,29.97579956,-92.084198,16,US,Abbeville,,IYA
K0R4,Concordia Parish Airport,31.56200027,-91.50650024,54,US,Vidalia,,0R4
K0R5,David G Joyce Airport,31.96369934,-92.66030121,146,US,Winnfield,,0R5
K0R6,Hampton Municipal Airport,33.52259827,-92.46029663,178,US,Hampton,,0R6
K0S0,Lind Airport,46.97679901,-118.586998,1507,US,Lind,,0S0
K0S7,Dorothy Scott Airport,48.95899963,-119.4120026,1064,US,Oroville,,0S7
K0S9,Jefferson County International Airport,48.05379868,-122.810997,108,US,Port Townsend,TWD,0S9
K0V3,Pioneer Village Field,40.51490021,-98.94560242,2160,US,Minden,,0V3
K0V4,Brookneal/Campbell County Airport,37.14170074,-79.0164032,596,US,Brookneal,,0V4
K0V6,Mission Sioux Airport,43.30690002,-100.6279984,2605,US,Mission,,0V6
K0V7,Kayenta Airport,36.70970154,-110.2369995,5710,US,Kayenta,,0V7
K0VG,Lee County Airport,36.65409851,-83.21779633,1411,US,Jonesville,,0VG
K0W3,Harford County Airport,39.56679916,-76.20240021,409,US,Churchville,,0W3
K10C,Galt Field,42.4029007,-88.37509918,875,US,Greenwood/Wonder Lake,,10C
K10G,Holmes County Airport,40.53720093,-81.95439911,1218,US,Millersburg,,10G
K10U,Owyhee Airport,41.95320129,-116.1880035,5374,US,Owyhee,,10U
K11,Sam Riggs Airpark,36.21820068,-95.65190125,580,US,Claremore,,K11
K11A,Clayton Municipal Airport,31.88330078,-85.48490143,435,US,Clayton,,11A
K11R,Brenham Municipal Airport,30.21899986,-96.3742981,307,US,Brenham,,11R
K11V,Easton/Valley View Airport,40.33050156,-104.6090012,4820,US,Greeley,,11V
K12D,Tower Municipal Airport,47.81829834,-92.29170227,1369,US,Tower,,12D
K12G,Shelby Community Airport,40.8728981,-82.69740295,1120,US,Shelby,,12G
K12J,Brewton Municipal Airport,31.05060005,-87.06559753,99,US,Brewton,,12J
K12K,Superior Municipal Airport,40.04639816,-98.06009674,1691,US,Superior,,12K
K12N,Aeroflex-Andover Airport,41.00859833,-74.73799896,583,US,Andover,,12N
K12V,Ona Airpark,38.4408989,-82.20079803,572,US,Milton,,12V
K12Y,Le Sueur Municipal Airport,44.4375,-93.91269684,868,US,Le Sueur,,12Y
K13,Mohawk Valley Airport,42.86809921,-74.02870178,240,US,Scotia,,K13
K13C,Lakeview-Airport-Griffith Field,43.45209885,-85.26480103,969,US,Lakeview,,13C
K13K,Eureka Municipal Airport,37.85160065,-96.29170227,1206,US,Eureka,,13K
K14A,Lake Norman Airpark,35.61299896,-80.8993988,839,US,Mooresville,,14A
K14F,Hamlin Municipal Airport,32.85010147,-100.1380005,1753,US,Hamlin,,14F
K14G,Fremont Airport,41.33309937,-83.16120148,663,US,Fremont,,14G
K14J,Carl Folsom Airport,31.41,-86.090302,258,US,Elba,,14J
K14M,Hollandale Municipal Airport,33.18259811,-90.83070374,114,US,Hollandale,,14M
K14Y,Todd Field,45.89860153,-94.87390137,1333,US,Long Prairie,,14Y
K15F,Haskell Municipal Airport,33.19150162,-99.71790314,1625,US,Haskell,,15F
K15J,Cook County Airport,31.13780022,-83.45330048,236,US,Adel,,15J
K15M,Iuka Airport,34.77230072,-88.16590118,630,US,Iuka,,15M
K16D,Perham Municipal Airport,46.60409927,-95.60449982,1371,US,Perham,,16D
K16G,Seneca County Airport,41.09410095,-83.21250153,786,US,Tiffin,,16G
K16J,Dawson Municipal Airport,31.74329948,-84.41929626,333,US,Dawson,,16J
K17,Montezuma Municipal Airport,37.58969879,-100.4690018,2780,US,Montezuma,,K17
K17G,Port-Bucyrus-Crawford County Airport,40.78160095,-82.97480011,1003,US,Bucyrus,,17G
K17J,Donalsonville Municipal Airport,31.00690079,-84.87760162,148,US,Donalsonville,,17J
K17K,Boise City Airport,36.77429962,-102.5100021,4178,US,Boise City,,17K
K17M,Magee Municipal Airport,31.86269951,-89.80059814,555,US,Magee,,17M
K17N,Cross Keys Airport,39.70550156,-75.03299713,162,US,Cross Keys,,17N
K17V,Haxtun Municipal Airport,40.625,-102.6029968,4035,US,Haxtun,,17V
K18A,Franklin County Airport,34.34009933,-83.13349915,890,US,Canon,,18A
K18I,Mc Creary County Airport,36.69589996,-84.39160156,1370,US,Pine Knot,,18I
K18V,Platte Valley Airpark,40.09999847,-104.7009964,4965,US,Hudson,,18V
K19A,Jackson County Airport,34.174,-83.560699,951,US,Jefferson,,JCA
K19M,C. A. Moore Airport,33.12549973,-90.02559662,340,US,Lexington,,19M
K19N,Camden County Airport,39.77840042,-74.94779968,149,US,Berlin,,19N
K19S,Sublette Municipal Airport,37.49140167,-100.8300018,2908,US,Sublette,,19S
K1A0,Dallas Bay Sky Park Airport,35.18759918,-85.17769623,690,US,Chattanooga,,1A0
K1A3,Martin Campbell Field,35.01620102,-84.34629822,1790,US,Copperhill,,1A3
K1A4,Logan Field,31.10280037,-86.06220245,200,US,Samson,,1A4
K1A5,Macon County Airport,35.22259903,-83.41899872,2020,US,Franklin,,1A5
K1A6,Middlesboro-Bell County Airport,36.61059952,-83.73739624,1154,US,Middlesboro,,1A6
K1A7,Jackson County Airport,36.40029907,-85.64170074,515,US,Gainesboro,,1A7
K1A9,Prattville - Grouby Field,32.43870163,-86.51270294,225,US,Prattville,,1A9
K1B0,Dexter Regional Airport,45.0041008,-69.23699951,533,US,Dexter,,1B0
K1B1,Columbia County Airport,42.29130173,-73.71029663,198,US,Hudson,HCC,1B1
K1B2,Katama Airpark,41.35829926,-70.5243988,18,US,Edgartown,,1B2
K1B6,Hopedale Industrial Park Airport,42.10649872,-71.51010132,269,US,Hopedale,,1B6
K1B9,Mansfield Municipal Airport,42.00009918,-71.19680023,122,US,Mansfield,,1B9
K1BT,Bonne Terre Municipal Airport,37.919055,-90.57525,922,US,Bonne Terre,,1BT
K1C1,Paxton Airport,40.44900131,-88.12770081,779,US,Paxton,,1C1
K1C2,Howell New Lenox Airport,41.47980118,-87.9213028,753,US,,,1C2
K1C5,Bolingbrook's Clow International Airport,41.69599915,-88.1292038,670,US,Bolingbrook,,1C5
K1D1,Milbank Municipal Airport,45.23049927,-96.56600189,1118,US,Milbank,,1D1
K1D3,Platte Municipal Airport,43.40330124,-98.82949829,1618,US,Platte,,1D3
K1D7,The Sigurd Anderson Airport,45.29259872,-97.51380157,1854,US,Webster,,1D7
K1D8,Redfield Municipal Airport,44.86249924,-98.52950287,1307,US,Redfield,,1D8
K1F0,Ardmore Downtown Executive Airport,34.14699936,-97.12270355,844,US,Ardmore,AHD,1F0
K1F4,Madill Municipal Airport,34.14039993,-96.81199646,890,US,Madill,,1F4
K1F5,Hoxie-Sheridan County Airport,39.36489868,-100.439003,2733,US,Hoxie,,1F5
K1G0,Wood County Airport,41.39099884,-83.63009644,673,US,Bowling Green,,1G0
K1G1,Elyria Airport,41.33150101,-82.10030365,758,US,Elyria,,1G1
K1G3,Kent State University Airport,41.15140152,-81.4151001,1134,US,Kent,,1G3
K1G4,Grand Canyon West Airport,35.99039841,-113.8160019,4825,US,Peach Springs,GCW,1G4
K1G5,Medina Municipal Airport,41.13140106,-81.76490021,1190,US,Medina,,1G5
K1H0,Creve Coeur Airport,38.72679901,-90.50830078,463,US,St Louis,,1H0
K1H2,Effingham County Memorial Airport,39.07040024,-88.53350067,587,US,Effingham,,1H2
K1H3,Linn State Technical College Airport,38.4715004,-91.81529999,952,US,Linn,,1H3
K1H5,Willow Springs Memorial Airport,36.98960114,-91.95410156,1247,US,Willow Springs,,1H5
K1H8,Casey Municipal Airport,39.30250168,-88.00409698,654,US,Casey,,1H8
K1I5,Freehold Airport,42.36429977,-74.06600189,440,US,Freehold,,1I5
K1I7,Clinton Airport,39.71250153,-87.40139771,526,US,Clinton,,1I7
K1J0,Tri-County Airport,30.8458004,-85.60140228,85,US,Bonifay,,1J0
K1J6,Bob Lee Flight Strip,29.10440063,-81.31369781,94,US,Deland,,1J6
K1K2,Lindsay Municipal Airport,34.84930038,-97.58529663,968,US,Lindsay,,1K2
K1K4,David Jay Perry Airport,35.15510178,-97.47039795,1168,US,Goldsby,,1K4
K1K7,Fredonia Airport,37.57920074,-95.83779907,880,US,Fredonia,,1K7
K1K9,Satanta Municipal Airport,37.45640182,-100.9840012,2976,US,Satanta,,1K9
K1L0,St John The Baptist Parish Airport,30.08699989,-90.58260345,7,US,Reserve,,1L0
K1L1,Lincoln County Airport,37.78749847,-114.4219971,4828,US,Panaca,,1L1
K1L3,Searchlight Airport,35.44440079,-114.9089966,3410,US,Searchlight,,1L3
K1L7,Escalante Municipal Airport,37.74530029,-111.5699997,5733,US,Escalante,,1L7
K1L8,General Dick Stout Field,37.13890076,-113.3059998,3347,US,Hurricane,,1L8
K1L9,Parowan Airport,37.85969925,-112.8160019,5930,US,Parowan,,1L9
K1M2,Belzoni Municipal Airport,33.14519882,-90.51529694,110,US,Belzoni,,1M2
K1M4,Posey Field,34.28030014,-87.60040283,930,US,Haleyville,,1M4
K1M5,Portland Municipal Airport,36.59280014,-86.47669983,818,US,Portland,,1M5
K1M9,Lake Barkley State Park Airport,36.81779861,-87.90750122,570,US,Cadiz,,1M9
K1MO,Mountain Grove Memorial Airport,37.12070084,-92.311203,1476,US,Mountain Grove,,1MO
K1N1,Sandia Airpark Estates East Airport,35.0945015,-106.1669998,6550,US,Edgewood,,1N1
K1N7,Blairstown Airport,40.97109985,-74.99749756,372,US,Blairstown,,1N7
K1O1,Grandfield Municipal Airport,34.23759842,-98.74199677,1128,US,Grandfield,,1O1
K1O2,Lampson Field,38.99060059,-122.901001,1379,US,Lakeport,CKE,1O2
K1O3,Lodi Airport,38.20240021,-121.2679977,60,US,Lodi,,1O3
K1O4,Thomas Municipal Airport,35.7344017,-98.73020172,1731,US,Thomas,,1O4
K1O5,Montague-Yreka Rohrer Field,41.73040009,-122.5459976,2527,US,Montague,ROF,1O5
K1O8,Tipton Municipal Airport,34.45859909,-99.1713028,1248,US,Tipton,,1O8
K1Q2,Spaulding Airport,40.65029907,-120.7689972,5116,US,Susanville,,1Q2
K1Q4,New Jerusalem Airport,37.67910004,-121.3000031,62,US,Tracy,,1Q4
K1R1,Jena Airport,31.65690041,-92.15750122,212,US,Jena,,1R1
K1R4,Woodworth Airport,31.12639999,-92.50140381,140,US,Woodworth,,1R4
K1R7,Brookhaven-Lincoln County Airport,31.60580063,-90.40930176,489,US,Brookhaven,,1R7
K1R8,Bay Minette Municipal Airport,30.87039948,-87.81929779,248,US,Bay Minette,,1R8
K1S3,Tillitt Field,46.27109909,-106.6240005,2727,US,Forsyth,,1S3
K1S5,Sunnyside Municipal Airport,46.32709885,-119.9700012,768,US,Sunnyside,,1S5
K1S9,Sand Canyon Airport,48.31409836,-117.7429962,2084,US,Chewelah,,1S9
K1T7,Kestrel Airpark,29.81270027,-98.4253006,1250,US,San Antonio,,1T7
K1U2,Mud Lake/West Jefferson County/ Airport,43.84820175,-112.4990005,4787,US,Mud Lake,,1U2
K1U7,Bear Lake County Airport,42.24720001,-111.3379974,5928,US,Paris,,1U7
K1V0,Navajo Lake Airport,36.80830002,-107.651001,6475,US,Navajo Dam,,1V0
K1V2,Grant County Airport,42.00939941,-101.7689972,3710,US,Hyannis,,1V2
K1V6,Fremont County Airport,38.4280014,-105.1060028,5439,US,CaÌ±on City,CNE,1V6
K1V8,Leach Airport,37.78469849,-106.038002,7598,US,Center,,1V8
K1X1,Higgins-Lipscomb County Airport,36.10589981,-100.026001,2566,US,Higgins,,1X1
K20A,Robbins Field,33.97230148,-86.37940216,1140,US,Oneonta,,20A
K20M,Macon Municipal Airport,33.13349915,-88.53559875,238,US,Macon,,20M
K20N,Kingston-Ulster Airport,41.98529816,-73.9641037,149,US,Kingston,,20N
K20R,Crystal City Municipal Airport,28.69779968,-99.81780243,608,US,Crystal City,,20R
K20U,Beach Airport,46.92520142,-103.9820023,2756,US,Beach,,20U
K20V,Mc Elroy Airfield,40.05369949,-106.3690033,7411,US,Kremmling,,20V
K21,Rouses Point Seaplane Base,44.99169922,-73.3635025,95,US,Rouses Point,RSX,K21
K21D,Lake Elmo Airport,44.99750137,-92.85569763,933,US,St Paul,,21D
K21F,Jacksboro Municipal Airport,33.22869873,-98.146698,1055,US,Jacksboro,,21F
K22F,Kent County Airport,33.22930145,-100.5690002,2006,US,Jayton,,22F
K22I,Vinton County Airport,39.3280983,-82.44180298,958,US,Mc Arthur,,22I
K22M,Pontotoc County Airport,34.27590179,-89.03839874,440,US,Pontotoc,,22M
K22N,Jake Arner Memorial Airport,40.80950165,-75.7614975,534,US,Lehighton,,22N
K22S,Paisley Airport,42.71789932,-120.5630035,4395,US,Paisley,,22S
K22W,[Duplicate] Transylvania County Airport,35.27030182,-82.64420319,2110,US,Brevard,,22W
K23,Cooperstown-Westville Airport,42.62919998,-74.89099884,1260,US,Cooperstown,COP,K23
K23M,Clarke County Airport,32.0848999,-88.73889923,320,US,Quitman,,23M
K23R,Devine Municipal Airport,29.13839912,-98.94190216,703,US,Devine,,23R
K24A,Jackson County Airport,35.31740189,-83.2098999,2857,US,Sylva,,24A
K24F,Cypress River Airport,32.74599838,-94.30439758,221,US,Jefferson,,24F
K24J,Suwannee County Airport,30.30010033,-83.02469635,104,US,Live Oak,,24J
K24N,Jicarilla Apache Nation Airport,36.82849884,-106.8840027,7618,US,Dulce,,24N
K24R,Dilley Airpark,28.68549919,-99.18920135,542,US,Dilley,,24R
K25D,Forest Lake Airport,45.24769974,-92.99440002,925,US,Forest Lake,,25D
K25J,Cuthbert-Randolph Airport,31.70019913,-84.82489777,457,US,Cuthbert,,25J
K25M,Ripley Airport,34.72230148,-89.01509857,465,US,Ripley,,25M
K26,Carrollton Memorial Airport,39.31140137,-93.50659943,670,US,Carrollton,,K26
K26A,Ashland/Lineville Airport,33.28760147,-85.80410004,1065,US,Ashland/Lineville,,26A
K26R,Jackson County Airport,29.00099945,-96.58200073,61,US,Edna,,26R
K26U,Mc Dermitt State Airport,42.0021019,-117.7229996,4478,US,Mc Dermitt,,26U
K27,Burrello-Mechanicville Airport,42.89310074,-73.66840363,195,US,Mechanicville,,K27
K27A,Elbert-County-Patz Field,34.09519959,-82.81590271,603,US,Elberton,,EBA
K27K,Georgetown Scott County - Marshall Field,38.2344017,-84.43470001,947,US,Georgetown,,27K
K27R,Eldorado Airport,30.86219978,-100.6110001,2448,US,Eldorado,,27R
K28J,Palatka Municipal - Lt. Kay Larkin Field,29.65859985,-81.68890381,48,US,Palatka,,28J
K29,Council Airport,64.89790344,-163.7030029,85,US,Council,CIL,K29
K29D,Grove City Airport,41.14599991,-80.16770172,1371,US,Grove City,,29D
K29M,Waite Field Airport,42.8907222,-83.9320419,812,US,Durand,,29M
K29S,Gardiner Airport,45.04990005,-110.7470016,5286,US,Gardiner,,29S
K2A0,Mark Anton Airport,35.48619843,-84.93109894,719,US,Dayton,,2A0
K2A1,Jamestown Municipal Airport,36.34970093,-84.94670105,1694,US,Jamestown,,2A1
K2A2,Holley Mountain Airpark,35.65069962,-92.40380096,1269,US,Clinton,,2A2
K2A5,Causey Airport,35.91180038,-79.61759949,723,US,Liberty,,2A5
K2A6,Holly Grove Municipal Airport,34.58240128,-91.16519928,176,US,Holly Grove,,2A6
K2B3,Parlin Field,43.38809967,-72.18930054,784,US,Newport,,2B3
K2B7,Pittsfield Municipal Airport,44.76850128,-69.37439728,198,US,Pittsfield,,2B7
